"x","y","Layer","cell_count","Dominant","ct_count","Astro","Endo","L2/3","L4","L5","L6","Oligo","Pvalb","Smc","Sst","Vip","dominant_hat"
4,1,"HPC",1,"Oligo",1,5.52587353260231e-05,2.70007661446419e-06,0.00104821134924379,0.00245044983635245,0.0123946092579794,0.00399108515915526,0.966525177645795,0.000456063884525147,6.74650832254532e-05,1.67504994492121e-05,0.012992228472334,"Oligo"
4,10,"L5",6,"Astro",4,0.345990564590521,6.75963567614844e-05,0.091724707711867,0.0476273235126823,0.211946054550196,0.0266142544337267,0.00998203308207251,0.159160038141076,0.00605484176945404,0.00806630367877042,0.0927662821728726,"Astro"
4,11,"L4",8,"L4",4,0.230051274944454,0.00568967750234238,0.0101689612776945,0.120468704915051,0.121322208927823,0.0213273677830139,0.230233727768527,0.0878932301648856,0.0272446950415573,0.0119356786193591,0.133664473055292,"Oligo"
4,12,"L4",9,"L4",3,0.335025924140705,0.00127573194524138,0.0212491995633238,0.170766180188509,0.120627263094068,0.0352473036895146,0.0717051875068379,0.0938455533886421,0.0525270353786764,0.00959485847804375,0.0881357626264374,"Astro"
4,13,"L4",12,"L4",3,0.268799229473292,0.000189820990022057,0.035280217947618,0.194434523695587,0.128738256280548,0.0521586197552766,0.121728743277215,0.0673023128686869,0.00814718373932162,0.00442614019803815,0.118794951774394,"Astro"
4,14,"L2/3",10,"L4",3,0.294931395675091,4.4823062946684e-05,0.0773368548472345,0.136149263971947,0.151276456958793,0.033339313110671,0.0359274556866096,0.130986036770893,0.0302915043175229,0.0122932894406926,0.0974236061575981,"Astro"
4,15,"L2/3",9,"L2/3",5,0.258491456948919,0.000702167241813271,0.164270395756842,0.0826343673967329,0.118418507557379,0.0133876242693608,0.0181292241784725,0.0421053224562117,0.0444505966981681,0.00826997254389937,0.249140364952201,"Astro"
4,16,"L2/3",10,"L2/3",6,0.271743883960596,0.00268837140221885,0.0997339472700959,0.0628679787240328,0.10629355331271,0.038172672415916,0.0884495008056915,0.175977440055444,0.0132330605393253,0.0162600352594241,0.124579556254546,"Astro"
4,17,"L2/3",10,"L2/3",2,0.22368621991209,0.00325039472182735,0.24923853771921,0.0479908450935085,0.12019856014652,0.035302120801249,0.0430845390454068,0.11241806279983,0.0238348335922947,0.0146509767508226,0.126344909417241,"L2/3"
4,18,"L1",3,"Astro",3,0.461092443913652,8.38675935066529e-05,0.0374516357814982,0.0594567511041594,0.0239566290846772,0.0389664012244723,0.106584881337093,0.0831468215915331,0.0315329601514896,0.0040102903822642,0.153717317835655,"Astro"
4,19,"L1",2,"Astro",2,0.295824933693729,0.000216382204474449,0.00637600239699616,0.0169100593097068,0.0105918111431667,0.0177953190104335,0.517627547423576,0.019094784260254,0.0552205883457791,0.000907887520026393,0.0594346846918581,"Oligo"
4,2,"I_CC",4,"Oligo",3,0.0301149662275041,0.000331382980508491,0.00306552765907696,0.0364844990057005,0.0571918216013022,0.0122833951408858,0.804824316328002,0.0110299852296614,0.0101149010747846,0.00488451239805391,0.0296746923545207,"Oligo"
4,3,"I_CC",4,"Oligo",1,3.57442240596972e-05,3.19513979004785e-05,0.00189507690113524,0.0268870253505552,0.0179703453706285,0.00996162896118225,0.940388615492924,0.000384575699446746,0.00174131004525039,0.000209438946589496,0.000494287610327951,"Oligo"
4,4,"I_CC",5,"Oligo",1,7.23868697176945e-07,5.57648985917894e-06,0.000170283454710298,0.00340894983860229,0.00154375199776469,0.00320513271163263,0.989326818427823,0.000928842778280065,7.43716373852363e-05,0.000200076326660051,0.00113547246858554,"Oligo"
4,5,"I_CC",9,"L6",4,0.10950137635432,0.000380469695784303,0.01124362766699,0.0239939394725141,0.122609339726521,0.108198650949251,0.428011939377152,0.0915961065559341,0.00965414235629396,0.027741577663887,0.0670688301813525,"Oligo"
4,6,"L6",5,"L6",3,0.31049830352356,0.000904271214141937,0.0621550050662628,0.0360930341845827,0.135097364532159,0.124080218863506,0.0617257653285175,0.0973782468002929,0.0362492292663499,0.0122135382858451,0.123605022934782,"Astro"
4,7,"L6",6,"L6",1,0.268228425841985,0.000118700781357351,0.0164128444219926,0.0354029217238045,0.166500197990281,0.183652678591868,0.037613217259855,0.110792331830021,0.0345040669233132,0.00494077533515657,0.141833839300365,"Astro"
4,8,"L5",4,"L5",3,0.174731274171019,2.84167594073368e-05,0.00661115396542063,0.060815879240104,0.225667250611996,0.0526869105261588,0.271441145248201,0.073706213566935,0.039932955516743,0.00535843993062351,0.0890203604633913,"Oligo"
4,9,"L5",10,"L6",5,0.129699322776449,0.00120453953199595,0.0172120948371449,0.0469545081766337,0.144472194817738,0.0396308677693645,0.421471285060528,0.0574996153813581,0.0346260101321417,0.0091313073719718,0.0980982541446747,"Oligo"
5,1,"HPC",1,"L5",1,0.175737799300204,0.00238853587290085,0.00793596568937416,0.120743579265419,0.272229677675474,0.0965427346960309,0.0376519051863983,0.0640489237745508,0.0155737775749489,0.0296116888021031,0.177535412162597,"L5"
5,10,"L5",5,"Astro",3,0.247608818884312,0.000649399863186245,0.0139651277094849,0.0894027468945029,0.120035243346915,0.033700146486567,0.275458228312976,0.0738355027453632,0.0441119491612873,0.00549811150983031,0.0957347250855755,"Oligo"
5,11,"L4",11,"L4",4,0.235937020459179,0.000396797902366508,0.0109626224346248,0.0799285875467097,0.111750170872485,0.0704723784970538,0.194901203516633,0.0843845353682873,0.0286905719258795,0.101371729012839,0.0812043824639416,"Astro"
5,12,"L4",11,"L4",2,0.292055417947698,5.29910885378904e-05,0.0493698128980419,0.257128016247446,0.0764970416142199,0.058814791010317,0.0532729303090722,0.0736841451859409,0.0291745597086086,0.00662329421933607,0.103326999770781,"Astro"
5,13,"L4",7,"L4",3,0.289301457811073,0.000959286143788595,0.033394213374339,0.229253584478774,0.0968373277259424,0.0402859619871435,0.0218094658169142,0.120807016253928,0.0476658389060982,0.0193988739101459,0.100286973591854,"Astro"
5,14,"L2/3",4,"L2/3",3,0.1660404433512,0.0003303794293539,0.0906048004545893,0.13524973655636,0.147001858750752,0.0133148123047399,0.260642516866009,0.0623486895958718,0.0112435072100668,0.00357496550334076,0.109648289977717,"Oligo"
5,15,"L2/3",4,"L2/3",1,0.281228146249739,0.00947486136525906,0.210888518013789,0.0411639460945049,0.094707505666552,0.0631956551875962,0.030606230781883,0.0997743466298574,0.0530963221010562,0.0276314514103349,0.088233016499428,"Astro"
5,16,"L2/3",1,"L2/3",1,0.157900872899642,4.94025850549721e-05,0.0618037208247882,0.00461745394631659,0.176728407469637,0.199951258390423,0.00920083887820468,0.0313706823933163,0.155433741140084,0.0543619444570357,0.148581677015497,"L6"
5,17,"L2/3",8,"L2/3",2,0.29493644818643,0.00610399786970218,0.157835904891563,0.0863915697060817,0.0995357839399171,0.0316211886553031,0.0600573562913181,0.072282167878338,0.0463813324135205,0.00864543430597448,0.136208815861851,"Astro"
5,18,"L2/3",2,"Astro",2,0.639334492285629,0.00975407141245998,0.045301786538745,0.00877348662580324,0.0123066447814355,0.00746079992680283,0.157803623684876,0.0644276668383403,0.00701721494473972,0.0143628230006019,0.0334573899605664,"Astro"
5,19,"L1",2,"Astro",2,0.00521516136732067,0.000324409752891908,0.000702739544912865,0.0149150420961458,0.00930546414205597,0.00657521503544751,0.939234489651844,0.00356198670673626,0.015178058858385,0.000290563370080084,0.00469686947418038,"Oligo"
5,2,"HPC",5,"Astro",2,0.332098652394295,0.000561101581656255,0.0131576363712913,0.0243045124852592,0.109924242802594,0.0416111836281889,0.285952388085516,0.0393416421859393,0.0379642074552219,0.0101526373016947,0.104931795708344,"Astro"
5,3,"I_CC",6,"Oligo",2,0.00977313569634957,0.000971960778175498,0.0021518851593137,0.0320128100705695,0.0171715125880364,0.0135673604374345,0.909053668126055,0.00298834011147882,0.00291048936826973,0.00577307980558413,0.00362575785873314,"Oligo"
5,4,"I_CC",10,"Oligo",1,0.0060568919067982,0.000256780393773163,0.0016594007694732,0.0252768146157329,0.0223998012029869,0.0122881565577165,0.922012740152949,0.000713412272979672,0.00343255810529429,0.000273217678668934,0.00563022634362696,"Oligo"
5,5,"L6",10,"L6",4,0.19131553288842,0.00223462778115724,0.0418320915503747,0.0318352399837944,0.107826469674337,0.177663476058085,0.128023473677588,0.110158979923767,0.0781578818702091,0.0144890680020389,0.116463158590229,"Astro"
