"x","y","Layer","cell_count","Dominant","ct_count","Astro","Endo","L2/3","L4","L5","L6","Oligo","Pvalb","Smc","Sst","Vip","dominant_hat"
7,11,"L4",9,"L4",4,0.133191411525325,0.032303974823231,0.000152743806564195,0.441346383354998,0.121601312460813,0.0294498412255919,0.0417721183484228,0.107097964213322,0.0225984333633922,0.0252707493522911,0.0452150675260481,"L4"
7,12,"L4",9,"L4",4,0.128437328062021,0.0128535971705349,0.000231134215162544,0.398168477014902,0.0652647113288362,0.0431675379669813,0.0699148425819779,0.0870460097321404,0.0358002720794036,0.111896939625889,0.0472191502221513,"L4"
7,13,"L4",8,"L2/3",2,0.0857312330112291,0.029141668603697,0.303303432124494,0.192532811644894,0.0896594563211864,0.101989817027269,0.0299870819628949,0.0796383848563525,0.0190483462648728,0.0301612359548193,0.0388065322282914,"L2/3"
7,14,"L2/3",6,"L2/3",4,0.100025062859107,0.0606851018496802,0.254363456572306,0.23757466875709,0.000342230427018176,0.0380703604111615,0.0535820834771439,0.130858864743418,0.0260661941656614,0.0384052279945297,0.0600267487428839,"L2/3"
7,15,"L2/3",8,"L2/3",3,0.131554127213243,0.0298114668582419,0.159275651321309,0.0594819648742107,0.111830833299474,0.151991164561207,0.0168503746386097,0.218733614115793,0.0419601698649217,0.0180325328038455,0.0604781004491445,"Pvalb"
7,16,"L2/3",10,"L2/3",4,0.142740200107623,0.0387499918424064,0.280106075543493,0.128652020260924,0.0370282814985963,0.0391811328569857,0.018429927105854,0.0614593237893947,0.049057856871703,0.138017542268807,0.0665776478542135,"L2/3"
7,17,"L2/3",6,"L2/3",4,0.121949576797043,0.0337650657427645,0.223620517081518,0.195556793012689,0.000328644805720678,0.145570889513861,0.0165525821322118,0.099317696450001,0.0307536317567311,0.0463881357739206,0.0861964669335387,"L2/3"
7,18,"L1",1,"L6",1,0.0763171698488319,0.199829991552181,0.162032984537429,0.147196912024424,0.000354603717193124,0.000354603717193121,0.0606249338999942,0.228401594237893,0.0402882621941487,0.000354603717193124,0.0842443405535191,"Pvalb"
7,2,"HPC",8,"Astro",3,0.330749907149581,0.00851487966315679,0.048813216759449,0.00849802437204014,0.16563231534321,0.00511056116122895,0.182810099557446,0.0805897342942021,0.0298185949804394,0.0645467639930983,0.0749159027261491,"Astro"
7,3,"I_CC",6,"Oligo",2,0.127471867604847,0.0305214786702218,0.000304481588571024,0.109034892468335,0.0733239113988835,0.010694765367088,0.374769544272386,0.19421704526584,0.020152356768441,0.000304481588571024,0.0592051750068163,"Oligo"
7,4,"I_CC",4,"L6",2,0.0630355541459489,0.0619413294018677,0.000346687399489139,0.100134761650222,0.0595030701356399,0.38931680865022,0.115620012878132,0.0601491790033151,0.0459924454534269,0.0698319163144199,0.0341282349673193,"L6"
7,5,"I_CC",11,"L6",3,0.0661175660322159,0.0258271611156215,0.000281747275251203,0.116962370360465,0.110301758681444,0.431432334880542,0.0650168840101124,0.0684668078439584,0.0437984832063117,0.0436057777830381,0.0281891088110393,"L6"
7,6,"L6",8,"L6",2,0.0990003544060373,0.016332579722014,0.0291495839787415,0.112025651424244,0.0187573882306273,0.521418986881225,0.0239883203193419,0.0986624444903225,0.0352149222187859,0.00620113487599244,0.0392486334526685,"L6"
7,7,"L6",8,"L6",3,0.0832700903439728,0.0327726639957163,0.018842359742554,0.10193334572991,0.0399316591941523,0.498955488341504,0.038623244104941,0.0669559960084857,0.0388672888944786,0.0429335334695417,0.0369143301747436,"L6"
7,8,"L5",7,"Endo",5,0.112796273543322,0.0478106046114619,0.000242710102629511,0.00024271010262951,0.395141053311376,0.0229222091716341,0.0981882278120211,0.119306398404966,0.0160817939438643,0.131283055379535,0.0559849636165597,"L5"
7,9,"L5",6,"Pvalb",4,0.0814219811335931,0.023324215960973,0.118559723535078,0.000221486585812138,0.368131400928926,0.000342041020140298,0.0454668440093454,0.248398072993268,0.0264816487937727,0.0296379978085231,0.0580145872305687,"L5"
8,1,"HPC",4,"Astro",4,0.118550938374721,0.0319046270515051,0.0543385847353208,0.00977568815696322,0.138044895084301,0.0581469348813816,0.0730794634798406,0.0874308474848018,0.0321039442253355,0.289544420831138,0.107079655694691,"Sst"
8,10,"L5",3,"L4",2,0.122294456679381,0.0101737617078195,0.000213862098252619,0.320364650614604,0.242573342829653,0.0984165715588998,0.00874192693058539,0.0747469780597259,0.0284975270030469,0.0408388239385334,0.0531380985794977,"L4"
8,11,"L4",9,"L4",4,0.138825970765031,0.0295903803881605,0.0196721520785285,0.41957535422592,0.120511009149812,0.0138459548830309,0.0296304200030628,0.12473092384908,0.0351917392351517,0.0337928464354967,0.0346332489867255,"L4"
8,12,"L4",12,"L4",3,0.0869697245874197,0.0255710210604077,0.074740156186664,0.521040832270686,0.000133105768691374,0.0867877380351431,0.0285049710584821,0.0631941738344586,0.0348681907520113,0.0343481059415887,0.0438419805044468,"L4"
8,13,"L4",13,"Astro",5,0.128551024093422,0.0235794497734906,0.199946813661215,0.214459770983839,0.0307487422903074,0.124248543461136,0.0215581029813387,0.144610308555451,0.0366892614604042,0.0311123342312978,0.0444956485080981,"L4"
8,14,"L2/3",11,"L2/3",3,0.110355494803458,0.0265043509036827,0.31477986214817,0.139307608549828,0.0844676161403626,0.0845643573045917,0.0289973378422325,0.0456405826384884,0.0508401890332257,0.0495271935262251,0.0650154071097359,"L2/3"
8,15,"L2/3",6,"L2/3",2,0.116032550416848,0.0359358996851849,0.354610094914528,0.138859237001861,0.000240129893267412,0.123558332941233,0.0195482969132155,0.0616666710792431,0.0297606608042645,0.0427631883964632,0.0770249379538913,"L2/3"
8,16,"L2/3",8,"L2/3",3,0.158823074813745,0.0386871284689409,0.405602435046207,0.0625704886434334,0.0252473695012857,0.0865033323288554,0.0149824320704436,0.0899106695870312,0.0358319248696489,0.016334411142388,0.0655067335280205,"L2/3"
8,17,"L2/3",3,"L2/3",2,0.0931439254520781,0.091553767336686,0.32263578841835,0.000244029913367564,0.0205370527961538,0.209090443967041,0.0203100343553959,0.0664044000358644,0.045260818476011,0.0633592411383862,0.067460498110666,"L2/3"
8,18,"L1",1,"Endo",1,0.276098361738587,0.135801871023738,0.000164702105520244,0.128753288326083,0.000164702105520242,0.24644410529723,0.000164702105520243,0.029128024934046,0.0460519035935528,0.0651286399367128,0.0720996988334898,"Astro"
8,19,"L1",5,"Smc",2,0.351245657263668,0.082574908305108,0.000297939218121842,0.144431211325449,0.0659214334314573,0.0240306736709302,0.0766243540959153,0.0576005738404691,0.0586574456737046,0.0315177579462949,0.107098045228882,"Astro"
8,2,"HPC",4,"Astro",2,0.165580270505874,0.0563936661102505,0.0299508686986472,0.0235854011113107,0.212012690675719,0.000412925630740742,0.314403410102596,0.0481147975355912,0.0242750348737104,0.0351505784876809,0.0901203562678793,"Oligo"
8,3,"I_CC",11,"Oligo",1,0.0735787371631893,0.036523052392308,0.0400275858245934,0.0354278492013543,0.0680468171822768,0.0692375561598153,0.432138270150705,0.117748568335554,0.0418191144231148,0.0420156594361903,0.0434367897308989,"Oligo"
8,4,"I_CC",5,"L6",4,0.175615588011641,0.0217068970608362,0.000489551219475521,0.106265853019729,0.136453634537361,0.257351078343595,0.122904871332039,0.0430635728850892,0.0316395329676214,0.0414684206480979,0.063040999974515,"L6"
8,5,"I_CC",12,"L6",3,0.0892692214106945,0.0338187362667414,0.00293419896949174,0.0942173770601689,0.108698552589478,0.359986933733336,0.0301990918830733,0.176201125245155,0.034845930095529,0.0304659337241009,0.0393628990222314,"L6"
8,6,"L6",10,"L6",3,0.0749159111306797,0.0311708055385448,0.00888696965997906,0.000207146271807837,0.101985245561754,0.526602838764734,0.0318344313340547,0.0993880580707066,0.0348324797457193,0.058428033368537,0.0317480805534835,"L6"
8,7,"L6",7,"L6",4,0.11253428260556,0.0260421855792291,0.00022820356533862,0.179708862768598,0.0404835130634439,0.396259460714693,0.0346308469468564,0.0745220771408706,0.0443197330272579,0.0506823310531914,0.0405885035349617,"L6"
8,8,"L6",5,"L5",4,0.0872088529526673,0.0361169374547734,0.026643913230689,0.0002080778310707,0.25902402515446,0.235962371473951,0.0329384128895685,0.26922645706311,0.0267794277069188,0.0164246555452589,0.00946686869753157,"Pvalb"
8,9,"L5",6,"L5",3,0.0717430891220888,0.0135051016549525,0.000157576834232944,0.000186149372964021,0.409161904371708,0.102256142110691,0.0385773321541755,0.26214161224173,0.0314573711005184,0.0353760687972967,0.0354376522396416,"L5"
9,1,"HPC",3,"Oligo",2,0.267303951151046,0.072022434904454,0.0421675195650734,0.000416080082431499,0.150751794580825,0.000416080082431501,0.181976697845808,0.107716478976975,0.0377091737351625,0.077708422728825,0.0618113663469684,"Astro"
9,10,"L5",5,"L4",2,0.066761064022389,0.0386941160336123,0.000307227730118159,0.261171962728738,0.24133434567439,0.134612334712929,0.0149651669985174,0.147361462329314,0.0306873811651053,0.0365388499971527,0.0275660886077339,"L4"
9,11,"L5",5,"L4",2,0.104549322581754,0.0175881156111877,0.127164819730131,0.482571679405165,0.0593056761710315,0.000112905410363726,0.0160267541524394,0.0823359547415355,0.0545996660061299,0.0236982197026948,0.032046886487568,"L4"
9,12,"L4",5,"L4",4,0.131997121542916,0.0220117711946414,0.0942593743042787,0.341383482546426,0.0931225841377126,0.000218375508803008,0.0539641410275731,0.0796021300691381,0.0440689800361691,0.0956569265729898,0.043715113059352,"L4"
9,13,"L4",7,"L4",4,0.101930609251164,0.0204098922840516,0.205462033698263,0.283041947012359,0.0592254982438074,0.122680269396328,0.0203510037519969,0.101131712615342,0.0283901879990773,0.0213083249732808,0.0360685207743296,"L4"
9,14,"L2/3",4,"L2/3",3,0.117140910670715,0.00888867323888813,0.372372612556282,0.208029056081815,0.0173449035562433,0.0995197873134568,0.00667260952687505,0.0259133985289399,0.033643300283261,0.0732408544997515,0.037233893743772,"L2/3"
9,15,"L2/3",5,"L2/3",3,0.141754606343859,0.0449484661443553,0.192464474987104,0.149611295465827,0.000468069066064651,0.185965056970283,0.00750656908981114,0.057318833729089,0.0606709290708912,0.109488092465905,0.0498036066668103,"L2/3"
9,16,"L2/3",3,"L2/3",1,0.0541536280902273,0.0513533031235458,0.350848775081422,0.114639727967585,0.0535857336008089,0.0775643324803259,0.0275208391331986,0.162736104517993,0.053831467534915,0.0274093132774689,0.0263567751925095,"L2/3"
9,17,"L2/3",7,"L2/3",3,0.119927121378936,0.0484713378562305,0.44543196546852,0.000292749496044035,0.0534349189668467,0.0833797649118589,0.0146079258003777,0.10360668456546,0.0404590839449499,0.034612837789302,0.0557756098214753,"L2/3"
9,18,"L1",2,"Astro",2,0.264147245356627,0.202660815172669,0.000249395846385554,0.0912380327392508,0.0739299525089599,0.000249395846385552,0.021705764401578,0.0527945694882893,0.030990165837144,0.103757237341452,0.158277425461259,"Astro"
9,19,"L1",6,"Smc",2,0.231548493656675,0.100496490761078,0.000464494620960104,0.0461194295265174,0.27302817838634,0.000464494620960103,0.0609134773083298,0.100698528171079,0.0620465781166767,0.057828309359201,0.0663915254721826,"L5"
9,2,"HPC",3,"Oligo",1,0.211156650365652,0.0289503531194671,0.0620000325037107,0.0275456932161239,0.0999215627983783,0.000303218916028058,0.325934241542704,0.151888403206745,0.0788644823628384,0.0131321430523253,0.000303218916028059,"Oligo"
9,3,"I_CC",7,"Oligo",1,0.0558535087522134,0.0299254506335431,0.0570580115839981,0.00642570356922505,0.158899071568603,0.000309975372259128,0.447615628353151,0.0975082726032773,0.0403525641368805,0.0680522053129829,0.0379996081138672,"Oligo"
9,4,"I_CC",5,"L6",2,0.0796745206630301,0.049467190608465,0.000347259792262603,0.0236817834094184,0.0224494120451153,0.547771876900439,0.107443663275934,0.0659424640970718,0.0250838813712368,0.0554433751255889,0.0226945727114372,"L6"
9,5,"L6",6,"L6",2,0.0626751485143619,0.0139095089418022,0.000213924828234633,0.0515716685280701,0.141712820191153,0.369541915601145,0.0259001181814371,0.184088859713173,0.0488619641288332,0.0300621350968114,0.0714619362749779,"L6"
9,6,"L6",8,"L6",1,0.0633670907830506,0.0204199697180132,0.00625824121709635,0.0400423506853341,0.213938698569309,0.466124086218412,0.024665675614535,0.0500097667509178,0.0358996180189826,0.0455203648942664,0.0337541375300839,"L6"
9,7,"L6",2,"L5",1,0.113038870980014,0.0250873944485169,0.111610872781362,0.14661965590985,0.108940335687788,0.119005427495056,0.0105263280689457,0.244930184219302,0.0260681300060808,0.042594758352507,0.0515780420505775,"Pvalb"
9,8,"L5",4,"Astro",2,0.199466520879353,0.0335446422027552,0.000160247363971537,0.0276624970832878,0.467605482777251,0.0365390139564722,0.0258332169227126,0.125886762558192,0.0241465264358386,0.000160247363971535,0.0589948424561952,"L5"
9,9,"L5",3,"Astro",3,0.164793144011144,0.0174090570677058,0.000311588027959708,0.106507968478914,0.24260203303448,0.171475130794893,0.0108321576079272,0.143770617125772,0.0390780553019925,0.0442511396439027,0.0589691089053079,"L5"
